Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
aeedb7919586cb,23154c9b5882cc,73bcba44f21d13,0,0,100.0,0,0,0,47,0,1,1,5.745,1390,solo,98,95,1477,0,0.0,0,0.0,0,0,39.92,1,0,0.0825
c6f7c2caca86c3,bb9fd4ce50aad7,d20c10b709607b,0,8,481.9,0,4,3,3,0,6,1,223.4,1734,solo,96,90,1500,0,5609.0,0,14.42,0,1,2596.0,10,0,0.9579
653858e92fa534,307907410c30f0,5b9d0530d0311e,0,0,0.0,0,0,0,83,0,0,0,0.0,1968,solo,98,95,1445,0,0.0,0,0.0,0,0,227.6,6,0,0.1546
b79804ffb27eb8,ab29697d327a5a,25c6933522ab12,0,0,117.8,0,0,0,67,0,0,0,0.0,1953,solo,98,96,1514,0,0.0,0,0.0,0,0,293.9,4,0,0.3711
abebd5d763375a,565ee6e388f2cf,4307eef434d0d7,0,0,100.0,0,0,0,38,0,1,1,1.678,1847,solo,93,92,1497,0,0.0,0,0.0,0,0,161.0,4,0,0.1413
344170c3aa05f6,eab93f713f5130,611c7e17fa1220,0,0,32.34,0,0,0,75,0,0,0,0.0,1919,solo,96,95,1490,0,0.0,0,0.0,0,0,290.9,3,0,0.2316
099ccc978011b4,c040c1d155aa91,5628e4b6177a1a,0,0,0.0,0,0,0,97,0,0,0,0.0,1969,solo,98,96,1500,0,0.0,0,60.28,0,0,1.772,0,0,0.0103
71ac4962b576a7,8bfd2a6c29357d,e2447add2362e5,0,0,0.0,0,0,0,89,0,0,0,0.0,1328,solo,95,93,1497,0,0.0,0,0.0,0,0,0.0,0,0,0.0532
5a774502a09ffa,ebea86377743ac,072bae681b3472,0,3,272.1,0,2,2,12,0,2,1,20.37,1882,solo,98,96,1501,0,570.4,0,0.0,0,0,1901.0,4,0,0.9278
d6f9abca728302,13ea5e24c7a7f8,f090be7c7338f0,0,0,94.75,0,0,1,30,0,1,1,8.515,1935,solo,98,94,1564,0,6096.0,0,0.0,0,0,298.3,3,0,0.6392
9f9d8f8e89ee43,4768bea3a5040a,050c76bb9c651e,0,0,0.0,0,0,0,75,0,0,0,0.0,1962,solo,96,92,1490,0,507.7,0,0.0,0,0,29.26,1,0,0.2
69641a3de58979,21d59a35c18cea,bc6add6ea26deb,0,0,196.5,0,0,0,35,0,1,1,5.187,1311,solo,97,97,1624,0,0.0,0,0.0,0,0,430.3,3,0,0.4479
91a745a3950d47,2080647c84d0a1,8e36568fbde85a,0,3,246.8,0,1,6,14,0,2,1,182.6,1965,solo,98,94,1528,0,1548.0,0,0.0,0,0,953.8,5,0,0.8454
8c7be5d43429b6,b8b9203fe6bae3,129316b3c00773,0,1,145.2,0,0,1,24,0,1,1,50.47,1982,solo,97,92,1490,0,0.0,0,0.0,0,0,3196.0,3,0,0.7396
ee07d2ae35cf75,3585a38233286a,02ad76fc533877,0,0,100.0,0,0,0,34,0,1,1,51.05,1678,solo,96,92,1531,0,0.0,0,0.0,0,0,548.0,5,0,0.4421
ec219a7ee6e5db,740eb2b79fe0c5,ce79b1665b2d9e,0,0,0.0,0,0,0,51,0,0,0,0.0,1395,solo,97,97,1481,0,0.0,0,0.0,0,0,189.1,0,0,0.7708
c18396fc361d0d,fecbcca0f7b8e2,9dbf9e7249f1a2,0,3,317.0,0,0,2,9,0,3,1,46.09,1307,solo,96,95,1510,0,1061.0,0,0.0,0,0,1317.0,12,0,0.8316
c580639f1e3b90,43f5ad5bd109fb,b75507e042857d,0,0,78.44,0,0,0,75,0,0,0,0.0,1457,solo,99,98,1657,0,0.0,0,0.0,0,0,175.0,2,0,0.2857
c066e27a64b942,3fac6d6f168bd8,8a6494cb6dd26e,0,10,788.4,0,0,6,1,0,9,1,302.8,1899,solo,99,95,1500,0,5908.0,0,0.0,0,0,1718.0,6,0,1.0
a793315c7131bb,7b1fd5b89fa794,1ad0fa916f6cf6,0,0,40.66,0,0,0,83,0,0,0,0.0,1862,solo,96,92,1515,0,0.0,0,0.0,0,0,155.2,2,0,0.1053
c7e9e21bee9ee9,95cf6ee0945b90,84d457524c5287,0,1,100.0,0,0,1,32,1063,1,1,1.616,1363,solo,98,98,0,0,0.0,0,0.0,0,0,902.6,7,1491,0.567
defdfc87ac7c61,dd0aed995774d8,0002912fe5ed71,0,0,60.06,0,0,0,71,0,0,0,0.0,1949,solo,95,92,1499,0,0.0,0,0.0,0,0,371.6,4,0,0.2979
39f5dc781e4c90,c771c1634b8669,d5374ab174fec5,0,0,0.0,0,0,0,63,0,0,0,0.0,1452,solo,92,92,1495,0,0.0,0,0.0,0,0,90.85,1,0,0.4066
91782a0c8357ff,0c8801b46b6541,9109201d6f8626,0,0,0.0,0,0,0,78,0,0,0,0.0,1901,solo,99,94,1494,0,0.0,0,0.0,0,0,118.5,3,0,0.2245
833bbae9e9a05f,17c926bc58ea12,5dc9441078da87,0,0,0.0,0,0,0,53,0,0,0,0.0,1775,solo,94,90,1458,0,0.0,0,0.0,1,0,1725.0,3,0,0.5054
a5af6be25e00d3,2fe40745e52c57,0e2e71a79dabfa,0,0,75.0,0,0,0,37,0,1,1,7.632,1770,solo,95,91,1527,0,0.0,0,0.0,0,0,114.1,4,0,0.1809
502fba97c1da5c,6a27f459a91db1,3459fb7bb375fb,0,2,76.35,0,0,1,19,0,1,1,12.32,1900,solo,95,90,1512,0,3502.0,0,0.0,0,0,1081.0,6,0,0.9149
6c225997a2a38e,0552b7e0b019b2,6aa4bba39ecb52,0,0,0.0,0,0,0,90,0,0,0,0.0,1357,solo,97,92,1510,0,0.0,0,0.0,0,0,8.311,1,0,0.0417
021e6cc3663a58,ab9273e8f43d2b,41a614c15dce1e,0,0,123.4,0,0,0,40,0,1,1,57.61,1538,solo,96,93,1573,0,336.3,0,0.0,0,0,345.2,3,0,0.3684
5a4856247acf06,c2e8fd5a5e1764,e44f2122979ac1,0,1,25.74,0,0,0,75,0,0,0,0.0,1442,solo,90,89,1484,0,0.0,0,0.0,0,0,52.73,2,0,0.1685
a46219acc804a9,4ce19632e500f9,2fdbc4a6e2a635,0,0,67.22,0,0,0,76,0,0,0,0.0,1366,solo,91,87,1500,0,0.0,0,0.0,0,0,45.85,2,0,0.1556
25a0e888e8fd8e,2628a0d934a787,ccd05e74afbf0d,0,2,274.7,0,0,0,17,0,2,1,106.6,2116,solo,94,89,1507,0,0.0,0,0.0,0,0,1938.0,7,0,0.4516
eed5ed4f5db7c1,80ae6afa2e8e01,2206e6f095493a,0,0,100.0,0,0,0,41,0,1,1,10.77,2049,solo,94,89,1534,0,0.0,0,0.0,0,0,157.3,2,0,0.1613
281189310ecac3,7d351c3cd7c207,85be108a08a94c,0,0,81.6,0,0,0,70,0,0,0,0.0,1988,solo,96,93,1513,0,0.0,0,0.0,0,0,217.7,5,0,0.3368
19f629d315537f,c34906f25bd315,55ae6c50ae85ce,0,0,10.6,0,0,0,81,0,0,0,0.0,1445,solo,92,87,1526,0,0.0,0,0.0,0,0,76.4,2,0,0.1319
95f3419bbfd9b2,571f5fed756a51,cf743c3a9b3f2b,0,0,267.9,0,2,1,8,0,3,1,182.0,1890,solo,94,90,1511,0,3490.0,0,0.0,0,0,1547.0,8,0,0.6559
d6a9c410c9e2e9,83db2aca4e86ba,3c6050132a1cf0,0,3,39.11,0,0,1,40,0,0,0,0.0,1973,solo,96,92,1877,0,5366.0,0,0.0,0,0,2266.0,6,0,0.9263
84168885803078,1172e7ba1bf28b,6db3e860adf96f,0,0,0.0,0,0,3,74,1024,0,0,0.0,1400,solo,99,98,0,0,0.0,0,0.0,0,0,74.69,1,1450,0.3265
fd8751be86ff91,f522365568246b,d36c0209daf543,0,0,48.41,0,0,0,63,0,0,0,0.0,1801,solo,97,92,1516,0,295.3,0,0.0,0,0,573.3,6,0,0.3542
c79f87670176ee,6fede2a8fbaea9,9a6dc87bbe62ea,0,0,200.0,0,1,0,24,0,2,1,35.44,1875,solo,97,93,1525,0,0.0,0,0.0,0,0,1250.0,8,0,0.4583
4c52765b01482f,48dde72c6a1829,5aae865336c0e4,0,0,0.0,0,0,0,56,0,0,0,0.0,1844,solo,98,89,1473,0,4773.0,0,0.0,0,0,605.3,4,0,0.5258
3b7d03f65bf60a,2e9d5a4485e908,1f2431a8e10a23,0,0,166.3,0,0,0,39,0,1,1,5.898,1983,solo,99,98,1498,0,0.0,0,0.0,0,0,159.3,2,0,0.3163
1c172bb31aefdd,c635a89b4e496c,b624360631331f,0,0,144.1,0,0,1,39,0,1,1,3.106,1469,solo,96,95,1488,0,0.0,0,0.0,0,0,143.0,5,0,0.4421
87dde1fb079834,089d3599829199,ec56e0559020ad,0,0,70.98,0,0,0,65,0,0,0,0.0,1283,solo,75,75,1500,0,0.0,0,0.0,0,0,15.54,1,0,0.2027
e2c39456210f0c,78d532ea9c1612,5b5941b29e2a1e,0,5,770.1,0,3,0,2,1291,7,2,150.2,1883,solo,89,82,0,0,1800.0,0,0.0,0,0,2666.0,8,1494,0.9205
4a49e2fffe6000,3dfd04d8bf86ba,84bf0c2075b8b7,0,0,0.0,0,0,1,65,0,0,0,0.0,1944,solo,96,93,1476,0,0.0,0,0.0,0,0,1084.0,2,0,0.3684
b81c550b36f578,a805941e049ebb,2e619d23e681bc,0,0,0.0,0,0,0,71,0,0,0,0.0,1559,solo,94,89,1497,0,0.0,0,0.0,0,0,79.03,2,0,0.2258
98ed1b0ffaa24e,4733c2c51f5b84,8618c1a40cb5b2,0,0,0.0,0,0,0,71,0,0,0,0.0,1882,solo,97,93,1478,0,0.0,0,0.0,0,0,231.1,2,0,0.2812
68383dc067bede,79c41d5d15e39d,ad456e36f52de3,0,0,0.0,0,0,0,76,0,0,0,0.0,1448,solo,98,97,1479,0,0.0,0,0.0,0,0,168.1,0,0,0.268
b9f4522a4c5da1,04f8986f17c500,5a457c71251a3b,0,0,74.4,0,0,0,83,0,0,0,0.0,1881,solo,97,92,1473,0,0.0,0,0.0,0,0,43.92,1,0,0.1042
3dc8b5bd3e015e,244e14b4e7e0c7,5c227c39599b90,0,1,119.3,0,0,1,38,0,1,1,3.842,1522,solo,97,92,1490,0,0.0,0,0.0,0,0,149.8,1,0,0.3125
10ac591b768061,687b46cd4460c2,d8ae3c3bbba07e,0,0,100.0,0,0,0,37,0,1,1,9.86,1892,solo,94,90,1614,0,0.0,0,0.0,0,0,184.6,4,0,0.172
d1126b5632eb28,4c02fb9b4b5157,f68057f5542473,0,0,0.0,0,0,0,73,0,0,0,0.0,1462,solo,93,91,1517,0,0.0,0,0.0,0,0,64.86,1,0,0.2283
2c82f314c2f102,ee59a1ff646f6e,ada89e58dc588e,0,3,0.0,0,0,2,56,0,0,0,0.0,1511,solo,97,96,1505,0,0.0,0,0.0,0,0,1819.0,9,0,0.7188
ff17b68e5b33d3,ee874f2c6dd7f9,15f4e42fbd2e50,0,0,94.75,0,0,0,26,0,1,1,19.49,1970,solo,97,97,1511,0,2158.0,0,0.0,0,0,3275.0,3,0,0.8021
89f5d7a01d7cbc,bf4960ad0e94d1,90da8c5262cce7,0,0,100.0,0,0,0,37,0,1,1,6.745,1985,solo,95,91,1507,0,0.0,0,0.0,0,0,675.7,4,0,0.4255
93422e3e377bf7,2ddb47aaf881ad,48b933255a2d49,0,1,0.0,0,0,1,51,0,0,0,0.0,1533,solo,94,93,1508,0,990.5,0,6.781,0,0,2728.0,5,0,0.6559
380acf7b79da1f,f8f1f56df34b01,ea3340e97a06d7,0,0,146.0,0,0,0,36,0,1,1,108.5,2182,solo,95,93,1588,0,4564.0,0,0.0,0,0,588.4,4,0,0.4255
f8fb2dd1cf5073,d9f78caa0f4894,23d2137c523ff6,0,2,96.63,0,0,2,33,0,1,1,18.02,1982,solo,98,94,1503,0,599.7,0,0.0,0,0,1555.0,6,0,0.5155
82ab5daeb4f62d,1bf819f2978824,b81ba19f0065e5,0,8,250.5,0,1,0,15,0,2,1,5.417,1433,solo,95,91,1552,0,0.0,0,0.0,0,0,2134.0,5,0,0.8191
11875e3a8ee1e5,379f3dbdecbbef,8fd3597986b2c6,0,0,72.6,0,0,0,28,0,1,1,6.627,1920,solo,92,90,1486,0,0.0,0,0.0,0,0,960.0,4,0,0.5824
7c28453f727626,1f3aad8e8a7900,2d1613e91ac65a,0,3,361.8,0,1,3,9,0,3,1,37.53,1442,solo,96,95,1510,0,0.0,0,0.0,0,0,1615.0,5,0,0.7474
bdf1caffb1e24b,2439d2ab0a95e9,1d06303e5f7cf1,0,0,256.9,0,0,0,17,0,2,1,19.59,1830,solo,100,98,1510,0,4519.0,0,0.0,0,0,1396.0,4,0,0.7273
1d976cfdeed2a2,448a2d2ca8ff2e,73321f540d21d4,0,1,56.6,0,0,1,24,0,1,1,78.74,1438,solo,98,95,1524,0,87.3,0,0.0,0,0,3316.0,4,0,0.9691
40ac1027360d0b,510dd0433ceba1,43f6a809cfcf17,0,0,0.0,0,0,0,46,0,0,0,0.0,1888,solo,99,93,1498,0,0.0,0,340.7,0,0,2334.0,2,0,0.7755
89cc3f231d91b8,fb4758db69d6d7,264a82cad813e3,0,0,0.0,0,0,0,79,0,0,0,0.0,1422,solo,92,90,1673,0,0.0,0,0.0,0,0,59.12,0,0,0.1538
5118f618260a9d,e14e5945a86721,85be108a08a94c,0,0,0.0,0,0,0,89,0,0,0,0.0,1988,solo,96,93,1519,0,0.0,0,0.0,0,0,12.37,1,0,0.0632
3dd9e8ca4a59f5,575c61dfda9502,1c32dad0781372,0,3,0.0,0,0,6,52,0,0,0,0.0,1406,solo,96,92,1512,0,697.2,0,3.816,0,0,1351.0,5,0,0.6421
76bb63453f4290,102c580bb13a83,d11df5abde1f9b,0,2,82.0,0,1,7,26,0,1,1,31.04,1467,solo,94,89,1515,0,0.0,0,0.0,0,0,2352.0,6,0,0.914
20106f3331d37e,85ad5355b6714c,ed4e2d2e00825e,0,7,486.2,0,3,1,4,0,5,2,136.6,1875,solo,95,92,1500,0,4062.0,0,0.0,0,0,1019.0,9,0,0.8085
9154f36880547d,9821331b13e7be,e1fd5b9de2be38,0,1,0.0,0,0,0,54,0,0,0,0.0,1878,solo,88,87,1515,0,0.0,0,0.0,0,0,1718.0,4,0,0.5632
d3f6ecd3fadc92,b5678ade7d75d3,41b5e3170779d4,0,4,445.1,0,0,1,8,0,4,1,241.0,1960,solo,93,91,1494,0,568.9,0,0.0,0,0,1452.0,5,0,0.7717
732fb01fe89012,7a6a5f894c7348,0d25fb031ad4de,0,0,100.0,0,0,0,40,0,1,1,0.7988,1461,solo,93,91,1494,0,0.0,0,0.0,0,0,108.4,4,0,0.1848
662541aa0cc809,df0a68f6db171e,65b5427c7fc68b,0,1,99.81,0,0,4,26,0,1,1,9.575,1402,solo,94,89,1504,0,0.0,0,0.0,0,0,1196.0,7,0,0.7634
30760bd382d3a8,0547206fe828fb,60917996f57b73,0,0,234.0,0,1,1,13,0,3,1,52.25,1513,solo,95,91,1500,0,0.0244,0,0.0,0,0,1049.0,3,0,0.5957
c9e7795e8c6cc3,e77e0a427146c8,a5009df28d62cd,0,0,100.0,0,1,0,29,0,1,1,0.0,1780,solo,97,95,1510,0,4270.0,0,0.0,0,0,784.8,6,0,0.5521
8b3ff3f66bc933,3bf07f38ac6c8e,e037bf7086fa26,0,0,76.83,0,0,0,43,0,1,1,16.41,1421,solo,94,92,1535,0,0.0,0,0.0,0,0,53.89,2,0,0.2258
a4d598bd410fe6,4a935f4446e87d,13a6eb1e3b9d38,0,0,0.0,0,0,0,89,0,0,0,0.0,1797,solo,95,91,1467,0,0.0,0,0.0,0,0,30.13,1,0,0.0532
30b5f0fff94de1,644a088d125b8a,6bca537f5f8711,0,0,0.0,0,0,0,89,0,0,0,0.0,1383,solo,94,91,1497,0,0.0,0,0.0,0,0,15.9,1,0,0.0323
c07bf620966be9,4e6ca11b3926b0,618a9e4f218728,0,3,74.97,0,0,1,52,0,0,0,0.0,2011,solo,99,96,1584,0,2858.0,0,0.0,0,0,2379.0,7,0,0.8163
9c5a1cace5af06,ce4b8ef72e5b30,f2605f6831b4c5,0,2,147.1,0,0,2,50,0,0,0,0.0,1766,solo,94,89,1516,0,7181.0,0,0.0,0,0,1629.0,4,0,0.7419
720d9176312877,ec1ae97731eea5,0002912fe5ed71,0,0,0.0,0,0,0,76,0,0,0,0.0,1949,solo,95,92,1491,0,0.0,0,0.0,0,0,289.3,1,0,0.2021
a2e72a4a217cad,0f4304c25da038,e20b6825e36a7f,0,0,0.0,0,0,0,82,0,0,0,0.0,1414,solo,95,93,1452,0,0.0,0,0.0,0,0,0.2138,0,0,0.1277
799b15d485ba18,4db6b935812b1c,b5c9d387d208dc,0,2,302.3,0,3,2,10,0,3,1,106.0,1386,solo,94,93,1495,0,0.0,0,0.0,0,0,2685.0,6,0,0.7419
20e9e8fd4f8435,46755f0f01a394,9b623a172adbdc,0,1,77.95,0,0,0,35,0,1,1,3.264,1875,solo,99,94,1498,0,4.233,0,0.0,0,0,445.7,5,0,0.2755
7540f94ae59c61,1492037a26fe9b,7dc3171e441fa5,0,0,100.0,0,1,0,41,0,1,1,41.56,1474,solo,94,91,1489,0,0.0,0,0.0,0,0,110.5,1,0,0.129
2e02b2c540434e,094b6e632c33d3,84effa25b80225,0,5,428.4,0,1,6,10,0,3,1,53.48,1892,solo,97,92,1494,0,4796.0,0,0.0,0,0,2503.0,4,0,0.8438
eb327b96cf1025,80a007309ccc8b,ec762238d80a93,0,0,49.0,0,0,0,76,0,0,0,0.0,1461,solo,98,97,1580,0,0.0,0,0.0,0,0,72.89,2,0,0.2268
75545468f0978d,c95b7b3176e5ce,6f460c6f7c1b4f,0,0,0.0,0,0,0,59,0,0,0,0.0,1968,solo,94,92,1472,0,0.0,0,0.0,0,0,1050.0,8,0,0.4946
844081284148b1,8ca4a1d47380ea,bb9564684f44e6,0,0,18.51,0,0,0,57,0,0,0,0.0,1390,solo,96,95,1541,0,0.0,0,0.0,0,0,349.6,1,0,0.5263
27f843845be467,547623de07d33d,1d3629e4ccb624,0,4,195.6,0,1,1,12,0,2,1,103.2,1461,solo,95,93,1571,0,0.0,0,0.0,0,0,1265.0,5,0,0.7234
741342de1b495d,b617493206b4e4,4435064c0fd966,0,0,0.0,0,0,0,82,0,0,0,0.0,1809,solo,93,88,1500,0,0.0,0,67.59,0,0,1.559,0,0,0.0978
5e41087e9b35d0,f9c0776ecd4dc1,856920e585648f,0,0,185.3,0,0,0,34,1299,1,1,6.985,1428,solo,94,93,0,0,0.0,0,0.0,0,0,304.3,2,1438,0.4409
8ddd0e969434be,26d2a671150444,0696cdebb7a89a,0,4,300.0,0,1,1,8,0,3,1,29.06,1468,solo,93,91,1963,0,0.0,0,0.0,0,0,1311.0,7,0,0.8587
aa19e6e796e908,4ed282f9f85815,585657a99f1ce0,0,0,0.0,0,0,0,78,0,0,0,0.0,1903,solo,95,89,1521,0,0.0,0,0.0,0,0,146.9,4,0,0.1596
ae6f4202b9e091,2a7167767a7dc7,a4f16919e2ae14,0,5,200.0,0,0,2,13,0,2,1,3.981,1945,solo,96,90,1559,0,2551.0,0,0.0,0,0,2937.0,5,0,0.8421
458b9f2f11436a,038aa0056b67b8,2b94c953b33589,0,5,27.07,0,0,3,43,0,0,0,0.0,1190,solo,95,94,1490,0,0.0,0,0.0,0,0,3033.0,5,0,0.8936
ade1acc02a29eb,a8b72ddc3a4044,4349d5bf357c51,0,0,25.8,0,0,0,62,0,0,0,0.0,1856,solo,96,93,1519,0,0.0,0,0.0,0,0,407.5,3,0,0.3789
0b7cb9f9074c19,b4b5bd4b137d73,5de2132ab5a5b1,0,0,0.0,0,0,0,78,0,0,0,0.0,1428,solo,93,92,1500,0,0.0,0,0.0,0,0,142.9,0,0,0.1848
303c3a46c140d4,46a779389b40e3,8e36568fbde85a,0,0,0.0,0,0,0,86,0,0,0,0.0,1965,solo,98,94,1444,0,0.0,0,0.0,0,0,0.0,0,0,0.1134
2e1eafe4c9185a,7fb2aef83fbfad,7a91e0d628323f,0,0,44.1,0,0,0,72,0,0,0,0.0,1837,solo,99,97,1494,0,0.0,0,0.0,0,0,1016.0,3,0,0.3776
db303ca1411af2,529e5ed488c8aa,c185f420aad4cc,0,0,0.0,0,0,0,75,0,0,0,0.0,1375,solo,94,92,1486,0,0.0,0,0.0,0,0,44.58,1,0,0.2151
fb6f2c7b232993,2536f3f7053595,f2105e435a310e,0,0,188.9,0,0,0,40,0,1,1,1.212,1843,solo,98,96,1570,0,0.0,0,0.0,0,0,170.8,2,0,0.1134
c7b37a4830fa25,4848f1fbb2db9e,391eec3fb5cf11,0,3,0.0,0,0,1,41,0,0,0,0.0,1972,solo,94,92,1508,0,0.0,0,0.0,0,0,3329.0,6,0,0.9462
d082ec1dd620c3,99362d3a41cf04,7b327764d5415a,0,4,498.0,0,1,1,3,0,5,2,24.97,1400,solo,92,88,1470,0,0.0,0,0.0,0,0,1377.0,7,0,0.956
5c56f380f5d76d,ef51213f9b53cb,1ad4fb480c83fd,0,1,25.69,0,1,5,25,0,1,1,32.42,1824,solo,93,91,1497,0,0.0,0,0.0,0,0,3350.0,5,0,0.7174
eb620b90be004c,5dd1f523326fe3,f2105e435a310e,0,0,0.0,0,0,0,96,0,0,0,0.0,1843,solo,98,96,1518,0,0.0,0,0.0,0,0,48.02,0,0,0.0103
0c20fe2e884f88,c6050198b03f71,e5b6673ddce231,0,0,0.0,0,0,0,98,0,0,0,0.0,1883,solo,98,95,1478,0,0.0,0,0.0,0,0,0.0,0,0,0.0
a0b6f477dff4f5,bb491a3b9f8b65,4677c4f8ee0b39,0,0,73.49,0,0,0,82,0,0,0,0.0,2095,solo,95,90,1496,0,0.0,0,0.0,0,0,55.05,1,0,0.117
a0da903ff20409,355cd7e501d790,a7a4aaf50139ad,0,0,398.7,0,1,1,8,0,3,2,33.31,1945,solo,96,92,1554,0,0.0,0,0.0,0,0,107.2,4,0,0.2737
b78dda680072a2,623bb860140e4c,2e619d23e681bc,0,5,100.0,0,0,2,28,0,1,1,212.2,1559,solo,94,89,1552,0,0.0,0,48.46,0,0,2830.0,6,0,0.7742
bbe5df953d0b0e,b5d39f15a4d30b,6229b602d8ae9e,0,0,237.8,0,1,0,15,0,2,1,6.851,1500,solo,95,92,1739,0,0.0,0,0.0,0,0,1753.0,5,0,0.8085
e007f2be45fa28,9121c57a519fe8,83cf03626f815f,0,5,195.4,0,0,1,17,0,2,1,18.46,1435,solo,94,93,1521,0,3113.0,0,0.0,0,0,1007.0,9,0,0.8172
0c74e7b6a0bc42,c40f99021c51a5,01acbd271229de,0,0,0.0,0,0,0,76,0,0,0,0.0,1765,solo,99,95,1484,0,0.0,0,0.0,0,0,253.2,2,0,0.2347
19e29007d4c218,3c2ffe6b221706,6de05c42247f85,0,2,602.1,0,2,1,3,0,5,1,123.4,1457,solo,99,97,1557,0,0.0,0,0.0,0,0,2375.0,4,0,0.8571
7eb9ff8cad2f95,c6635d6469b4ed,626ee3155f6811,0,0,61.56,0,0,0,88,0,0,0,0.0,2183,solo,97,91,1500,0,0.0,0,0.0,0,0,20.38,0,0,0.0521
0fc9c96a9fc28a,bdcf51f5172a7f,23d2137c523ff6,0,0,0.0,0,0,1,63,0,0,0,0.0,1982,solo,98,94,1519,0,6943.0,0,0.0,0,0,126.6,1,0,0.4124
9562c748655fb0,330440132c65cb,46ad2a3b4442dd,0,1,15.64,0,0,0,64,1023,0,0,0.0,1892,solo,98,95,0,0,1596.0,0,0.0,0,0,663.3,7,1509,0.4021
ddf1e1bc839ffd,931516da4902a0,4e348880fcc071,0,2,0.0,0,0,0,77,0,0,0,0.0,1520,solo,93,89,1516,0,0.0,0,0.0,0,0,372.2,1,0,0.1739
06accb5d086616,83c8300c9e7fa9,5bbeead8cc113d,0,0,200.0,0,0,0,17,0,2,1,2.618,1865,solo,98,92,1467,0,0.0,0,0.0,0,0,2689.0,7,0,0.701
1a4476c8dc256a,31b3379c43370c,91a2c61961639e,0,0,200.0,0,2,0,25,0,2,1,3.142,1490,solo,96,95,1502,0,0.0,0,0.0,0,0,333.9,3,0,0.3684
9c41dbb649f955,e822e3464a1bf4,9bdbde102e828e,0,3,200.0,0,0,1,15,0,2,2,1.37,1379,solo,92,91,1538,0,0.0,0,0.0,0,0,1622.0,4,0,0.7692
1e50d1741e42db,1ec48760983c3a,ff89e8be5d5373,0,1,0.0,0,0,0,57,0,0,0,0.0,1912,solo,96,91,1496,0,902.9,0,0.0,0,0,1529.0,5,0,0.4947
c88d51c3c0dc39,9a8556ef95b0ff,2d1613e91ac65a,0,0,100.0,0,0,0,26,0,1,1,10.16,1442,solo,96,95,1496,0,0.0,0,0.0,0,0,1347.0,6,0,0.7158
2cfb1cdb87fb53,535baf5146ef15,c5148aea38205f,0,1,23.22,0,0,3,43,0,0,0,0.0,1760,solo,93,89,1502,0,30.9,0,0.0,0,0,3609.0,6,0,0.6848
b59f5b03818e9f,76bfdbbd8e34bb,b74972f579ebe2,0,6,44.1,0,0,7,47,0,0,0,0.0,1373,solo,95,94,1490,0,0.0,0,0.0,0,0,3686.0,4,0,0.9043
ba6a43af371016,5438f966d63e76,0e0fa5bfb28abc,0,0,243.0,0,0,1,22,0,2,1,12.47,1425,solo,98,96,1500,0,0.0,0,0.0,0,0,461.9,2,0,0.433
3a736a503ac73d,188f3e72c6d2c3,a96317b6795c86,0,2,400.0,0,1,3,6,0,4,1,19.36,1508,solo,96,95,1496,0,0.0,0,0.0,0,0,1383.0,8,0,0.6211
c719bc9ebc996c,e9991cb059b707,4a1f2cbaa2c6ca,0,2,336.0,0,0,1,14,0,2,1,89.41,1825,solo,92,89,1594,0,2246.0,0,0.0,0,0,1139.0,6,0,0.8242
1aeb8f2dd968f2,ff09e6781b5a01,2e52d2e1c8885d,0,0,0.0,0,0,0,61,0,0,0,0.0,1898,solo,95,93,1531,0,0.0,0,0.0,0,0,1438.0,4,0,0.4681
739b561731fd7e,62c90df05f5063,38e919e45ecab4,0,0,0.0,0,0,0,58,0,0,0,0.0,1791,solo,96,93,1510,0,0.0,0,0.0,0,0,870.0,4,0,0.4737
931a1b4ec02d05,08ce7aebf2d874,7311fa2fa6dd46,0,2,100.0,0,1,1,34,0,1,1,36.95,1957,solo,95,92,1519,0,235.8,0,0.0,1,0,895.1,3,0,0.4681
c22585aec3ac8a,40405e99caad38,48d47074c22bcb,0,0,90.24,0,0,0,67,0,0,0,0.0,1891,solo,96,88,1528,0,0.0,0,0.0,0,0,266.8,2,0,0.3053
feaea38d6f0c66,af0f175bf0e471,9cdcc507c89bb4,0,1,147.7,0,0,0,36,0,1,1,20.14,1892,solo,99,96,1602,0,0.0,0,0.0,0,0,534.2,5,0,0.398
877e92cfd31587,1a791c39c28c48,931470690ca14c,0,0,0.0,0,0,0,62,1071,0,0,0.0,1982,solo,99,97,0,0,285.7,0,0.0,0,0,1046.0,3,1510,0.5204
2708bfe8bceb9f,2c2457e2c1aef8,7311fa2fa6dd46,0,0,0.0,0,0,0,88,0,0,0,0.0,1957,solo,95,92,1451,0,0.0,0,0.0,0,0,35.96,1,0,0.0638
3a364a8d707eb7,c08e15d98590bd,dafb0c7be75b37,0,2,0.0,0,0,0,57,0,0,0,0.0,1434,solo,99,97,1523,0,0.0,0,0.0,0,0,1511.0,4,0,0.551
7fce9ced2f24ce,0cf844d1054275,ff73e20571c3fd,0,1,124.5,0,0,0,45,0,1,1,9.714,1432,solo,98,94,1487,0,0.0,0,0.0,0,0,294.7,2,0,0.3402
